"aEEriBuEe_1","aEEriBuEe_2","aEEriBuEe_3","aEEriBuEe_4","aEEriBuEe_G","aEEriBuEe_6","aEEriBuEe_7","aEEriBuEe_8","aEEriBuEe_9","aEEriBuEe_F","aEEriBuEe_11","aEEriBuEe_12","aEEriBuEe_13","aEEriBuEe_14","aEEriBuEe_E","aEEriBuEe_16","aEEriBuEe_17","aEEriBuEe_18","aEEriBuEe_19","aEEriBuEe_D","aEEriBuEe_21","aEEriBuEe_22","aEEriBuEe_23","aEEriBuEe_24","aEEriBuEe_C","aEEriBuEe_26","aEEriBuEe_27","aEEriBuEe_28","aEEriBuEe_29","aEEriBuEe_B","aEEriBuEe_31","aEEriBuEe_32","aEEriBuEe_33","aEEriBuEe_34","aEEriBuEe_A","aEEriBuEe_36","DaBeD"
"10","10","10","10","10","10","10","10","40","10","10","40","20","10","30","10","10","40","10","10","40","40","10","10","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","10","10","10","10","10","10","10","40","20","10","30","10","10","10","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","10","40","30","CoF"
"10","10","10","10","10","40","10","10","10","10","10","40","20","10","30","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","40","40","40","30","CoF"
"10","10","10","10","10","40","10","10","40","10","10","40","20","10","30","10","10","40","10","10","40","40","10","10","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","10","40","10","10","10","10","10","40","20","10","30","10","10","10","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","10","40","30","CoF"
"10","10","10","10","10","10","10","10","10","10","10","40","20","10","30","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","10","10","40","40","40","30","CoF"
"10","10","10","10","10","10","10","10","10","10","10","40","20","10","30","10","10","10","10","10","40","10","10","10","10","10","10","10","10","10","10","10","10","10","40","30","CoF"
"10","10","10","10","10","40","10","10","10","10","10","40","20","10","30","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","10","10","40","40","40","30","CoF"
"10","10","10","10","10","40","10","10","10","10","10","40","20","10","30","10","10","10","10","10","40","10","10","10","10","10","10","10","10","10","10","10","10","10","40","30","CoF"
"10","10","10","10","10","10","10","10","10","10","10","40","80","10","30","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","10","10","10","10","10","10","10","40","80","10","30","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","40","40","40","30","CoF"
"10","10","10","10","10","40","10","10","10","10","10","40","80","10","30","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","10","40","10","10","10","10","10","40","80","10","30","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","40","40","40","30","CoF"
"10","10","10","10","10","10","10","10","10","10","10","40","80","10","30","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","10","10","10","10","10","10","10","40","80","10","30","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","10","10","40","40","40","30","CoF"
"10","10","10","10","10","40","10","10","10","10","10","40","80","10","30","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","10","40","10","10","10","10","10","40","80","10","30","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","10","10","40","40","40","30","CoF"
"10","10","10","10","10","10","10","10","10","10","10","10","20","10","30","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","40","CoF"
"10","10","10","10","10","10","10","10","40","10","10","10","20","10","30","10","10","40","10","10","40","40","10","10","10","40","10","10","10","10","10","10","40","40","40","40","CoF"
"10","10","10","10","10","10","10","10","10","10","10","10","20","10","30","10","10","40","10","10","40","10","10","40","10","40","10","10","10","10","10","10","10","40","40","40","CoF"
"10","10","10","10","10","10","10","10","40","10","10","10","20","10","30","10","10","40","10","10","40","40","10","40","10","40","10","10","10","10","10","10","40","40","40","40","CoF"
"10","10","10","10","10","10","10","10","10","10","10","10","20","10","30","10","10","10","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","40","CoF"
"10","10","10","10","10","10","10","10","10","10","10","10","20","10","30","10","10","10","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","10","40","40","CoF"
"10","10","10","10","10","10","10","10","10","10","10","10","20","10","30","10","10","10","10","10","40","10","10","10","10","40","10","10","10","10","10","10","40","10","40","40","CoF"
"10","10","10","10","40","10","10","10","10","10","10","10","20","10","30","10","10","10","10","10","40","10","10","10","10","40","10","10","10","10","10","10","40","10","40","40","CoF"
"10","10","10","10","10","10","10","10","10","10","10","10","20","10","30","10","10","10","10","10","40","10","10","40","10","40","10","10","10","10","10","10","10","10","40","40","CoF"
"10","10","10","10","10","10","10","10","10","10","10","10","20","10","30","10","10","10","10","10","40","10","10","40","10","40","10","10","10","10","10","10","40","10","40","40","CoF"
"10","10","10","10","10","40","10","10","10","10","10","10","20","10","30","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","40","CoF"
"10","10","10","10","10","40","10","10","40","10","10","10","20","10","30","10","10","40","10","10","40","40","10","10","10","40","10","10","10","10","10","10","40","40","40","40","CoF"
"10","10","10","10","10","40","10","10","10","10","10","10","20","10","30","10","10","40","10","10","40","10","10","40","10","40","10","10","10","10","10","10","10","40","40","40","CoF"
"10","10","10","10","10","40","10","10","40","10","10","10","20","10","30","10","10","40","10","10","40","40","10","40","10","40","10","10","10","10","10","10","40","40","40","40","CoF"
"10","10","10","10","10","40","10","10","10","10","10","10","20","10","30","10","10","10","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","40","CoF"
"10","10","10","10","10","40","10","10","10","10","10","10","20","10","30","10","10","10","10","10","40","10","10","10","10","40","10","10","10","10","10","10","40","10","40","40","CoF"
"10","10","10","10","40","40","10","10","10","10","10","10","20","10","30","10","10","10","10","10","40","10","10","10","10","40","10","10","10","10","10","10","40","10","40","40","CoF"
"10","10","10","10","10","40","10","10","10","10","10","10","20","10","30","10","10","10","10","10","40","10","10","40","10","40","10","10","10","10","10","10","40","10","40","40","CoF"
"10","10","10","10","10","10","10","10","10","10","10","10","20","10","30","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","10","10","10","40","40","40","CoF"
"10","10","10","10","10","10","10","10","10","10","10","10","20","10","30","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","10","10","40","40","40","40","CoF"
"10","10","10","10","10","10","10","10","10","10","10","10","20","10","30","10","10","40","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","40","40","40","CoF"
"10","10","10","10","10","10","10","10","10","10","10","10","20","10","30","10","10","40","10","10","40","10","10","40","10","10","10","10","10","10","10","10","40","40","40","40","CoF"
"10","10","10","10","10","10","10","10","10","10","10","10","20","10","30","10","10","10","10","10","40","10","10","10","10","10","10","10","10","10","10","10","10","10","40","40","CoF"
"10","10","10","10","40","10","10","10","10","10","10","10","20","10","30","10","10","10","10","10","40","10","10","10","10","10","10","10","10","10","10","10","10","10","40","40","CoF"
"10","10","10","10","10","10","10","10","10","10","10","10","20","10","30","10","10","10","10","10","40","10","10","10","10","10","10","10","10","10","10","10","40","10","40","40","CoF"
"10","10","10","10","10","10","10","10","10","10","10","10","20","10","30","10","10","10","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","10","40","40","CoF"
"10","10","10","10","10","40","10","10","10","10","10","10","20","10","30","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","10","10","10","40","40","40","CoF"
"10","10","10","10","10","40","10","10","10","10","10","10","20","10","30","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","10","10","40","40","40","40","CoF"
"10","10","10","10","10","40","10","10","10","10","10","10","20","10","30","10","10","40","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","40","40","40","CoF"
"10","10","10","10","10","40","10","10","10","10","10","10","20","10","30","10","10","40","10","10","40","10","10","40","10","10","10","10","10","10","10","10","40","40","40","40","CoF"
"10","10","10","10","10","40","10","10","10","10","10","10","20","10","30","10","10","10","10","10","40","10","10","10","10","10","10","10","10","10","10","10","10","10","40","40","CoF"
"10","10","10","10","10","40","10","10","10","10","10","10","20","10","30","10","10","10","10","10","40","10","10","10","10","10","10","10","10","10","10","10","40","10","40","40","CoF"
"10","10","10","10","10","10","10","10","10","40","10","10","20","10","30","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","40","10","10","10","10","40","10","10","20","10","30","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","40","10","10","10","10","40","10","10","20","10","30","10","10","40","10","10","40","10","10","40","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","10","10","10","10","10","40","40","10","20","10","60","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","40","40","40","30","CoF"
"10","10","10","10","10","10","10","10","10","40","40","10","20","10","60","10","10","40","10","10","40","10","10","40","10","40","10","10","10","10","10","10","40","40","40","30","CoF"
"10","10","10","10","10","10","10","10","10","40","40","10","20","10","60","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","40","40","10","30","CoF"
"10","10","10","10","10","10","10","10","10","40","10","10","20","10","30","10","10","10","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","40","10","10","10","10","40","10","10","20","10","30","10","10","10","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","10","10","10","10","10","40","40","10","20","10","30","10","10","10","10","40","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","40","10","10","10","10","40","40","10","20","10","30","10","10","10","10","40","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","10","40","10","10","10","40","10","10","20","10","30","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","40","40","40","10","10","10","40","10","10","20","10","30","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","10","40","10","10","10","40","10","10","20","10","30","10","10","40","10","10","40","10","10","40","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","10","40","40","10","10","40","40","10","20","10","30","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","40","40","40","30","CoF"
"10","10","10","10","10","40","10","10","10","40","40","10","20","10","30","10","10","10","10","40","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","10","40","10","10","10","40","40","10","20","10","30","10","10","10","10","40","40","10","10","40","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","40","40","40","40","40","40","10","10","20","10","30","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","10","10","10","10","10","40","10","10","20","10","30","10","10","10","10","10","40","10","10","10","10","10","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","10","40","10","10","10","40","10","10","20","10","30","10","10","10","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","10","10","10","10","10","40","10","10","80","10","30","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","40","10","10","10","10","40","10","10","80","10","30","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","40","10","10","10","10","40","10","10","80","10","30","10","10","40","10","10","40","10","10","40","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","10","10","10","10","10","40","40","10","80","10","30","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","40","10","10","10","10","40","40","10","80","10","30","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","10","10","10","10","10","40","40","10","80","10","30","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","40","40","40","30","CoF"
"10","10","10","10","40","10","10","10","10","40","40","10","80","10","30","10","10","40","10","10","40","10","10","40","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","10","10","10","10","10","40","40","10","80","10","30","10","10","40","10","10","40","10","10","40","10","40","10","10","10","10","10","10","40","40","40","30","CoF"
"10","10","10","10","10","10","10","10","10","40","10","10","80","10","30","10","10","40","10","10","40","10","40","10","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","10","40","10","10","10","40","10","10","80","10","30","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","40","40","10","10","10","40","10","10","80","10","30","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","40","40","40","10","10","40","10","10","80","10","30","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","10","40","10","10","10","40","10","10","80","10","30","10","10","40","10","10","40","10","10","40","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","10","40","10","10","10","40","40","10","80","10","30","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","40","40","10","10","10","40","40","10","80","10","30","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","40","40","40","10","10","40","40","10","80","10","30","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","10","40","10","10","10","40","40","10","80","10","30","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","40","40","40","30","CoF"
"10","10","10","10","10","40","40","10","10","40","40","10","80","10","30","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","40","40","40","30","CoF"
"10","10","10","10","10","40","10","10","10","40","40","10","80","10","30","10","10","40","10","10","40","10","10","40","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","10","40","10","10","10","40","10","10","80","10","30","10","10","40","10","10","40","10","40","10","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","10","10","10","10","10","40","10","10","80","10","30","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","40","10","10","10","10","40","10","10","80","10","30","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","40","10","10","10","10","40","10","10","80","10","30","10","10","40","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","10","40","10","10","10","40","10","10","80","10","30","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","40","40","10","10","10","40","10","10","80","10","30","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","40","40","40","10","10","40","10","10","80","10","30","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","10","40","10","10","10","40","10","10","80","10","30","10","10","40","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","10","10","10","10","10","40","10","40","20","10","30","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","10","10","10","10","10","40","10","40","20","10","30","10","10","10","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","10","10","10","10","10","40","10","40","80","10","30","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","10","40","10","10","10","40","10","40","80","10","30","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","30","CoF"
"10","10","10","10","10","10","10","10","10","40","10","10","20","10","30","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","40","CoF"
"10","10","10","10","10","10","10","10","10","40","10","10","20","10","30","10","10","40","10","10","40","10","10","40","10","40","10","10","10","10","10","10","10","40","40","40","CoF"
"10","10","10","10","10","10","10","10","10","40","10","10","20","10","30","10","10","10","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","40","CoF"
"10","10","10","10","10","10","10","10","10","40","10","10","20","10","30","10","10","10","10","10","40","10","10","40","10","40","10","10","10","10","10","10","10","40","40","40","CoF"
"10","10","10","10","10","40","10","10","10","40","10","10","20","10","30","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","40","CoF"
"10","10","10","10","10","40","10","10","10","40","10","10","20","10","30","10","10","40","10","10","40","10","10","40","10","40","10","10","10","10","10","10","10","40","40","40","CoF"
"10","10","10","10","10","40","10","10","10","40","10","10","20","10","30","10","10","10","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","40","CoF"
"10","10","10","10","10","10","10","10","10","40","10","10","20","10","30","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","10","10","10","40","40","40","CoF"
"10","10","10","10","40","10","10","10","10","40","10","10","20","10","30","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","10","10","10","40","40","40","CoF"
"10","10","10","10","40","10","40","10","10","40","10","10","20","10","30","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","10","10","10","40","40","40","CoF"
"10","10","10","10","10","10","10","10","10","40","10","10","20","10","30","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","10","10","40","40","40","40","CoF"
"10","10","10","10","10","10","10","10","10","40","10","10","20","10","30","10","10","40","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","40","40","40","CoF"
"10","10","10","10","40","10","10","10","10","40","10","10","20","10","30","10","10","40","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","40","40","40","CoF"
"10","10","10","10","10","10","10","10","10","40","10","10","20","10","30","10","10","40","10","10","40","10","10","40","10","10","10","10","10","10","10","10","40","40","40","40","CoF"
"10","10","10","10","10","10","10","10","10","40","10","10","20","10","30","10","10","10","10","10","40","10","10","10","10","10","10","10","10","10","10","10","10","40","40","40","CoF"
"10","10","10","10","10","10","10","10","10","40","10","10","20","10","30","10","10","10","10","10","40","10","10","10","10","10","10","10","10","10","10","10","10","10","40","40","CoF"
"10","10","10","10","10","40","10","10","10","40","10","10","20","10","30","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","10","10","10","40","40","40","CoF"
"10","10","10","10","10","40","10","10","10","40","10","10","20","10","30","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","10","10","40","40","40","40","CoF"
"10","10","10","10","10","40","40","10","10","40","10","10","20","10","30","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","10","10","40","40","40","40","CoF"
"10","10","10","10","10","40","10","10","10","40","10","10","20","10","30","10","10","40","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","40","40","40","CoF"
"10","10","10","10","10","40","10","10","10","40","10","10","20","10","30","10","10","40","10","10","40","10","10","40","10","10","10","10","10","10","10","10","40","40","40","40","CoF"
"10","10","10","10","10","40","10","10","10","40","10","10","20","10","30","10","10","10","10","10","40","10","10","10","10","10","10","10","10","10","10","10","10","40","40","40","CoF"
"10","10","10","10","10","10","10","10","10","40","10","10","80","10","30","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","10","10","10","40","40","40","CoF"
"10","10","10","10","10","10","10","10","10","40","10","10","80","10","30","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","10","10","40","40","40","40","CoF"
"10","10","10","10","10","40","10","10","10","40","10","10","80","10","30","10","10","40","10","10","40","10","10","10","10","10","10","10","10","10","10","10","10","40","40","40","CoF"
"10","10","10","10","10","10","10","10","10","40","10","40","20","10","30","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","40","CoF"
"10","10","10","10","10","40","10","10","10","40","10","40","20","10","30","10","10","40","10","10","40","10","10","10","10","40","10","10","10","10","10","10","10","40","40","40","CoF"
"10","10","10","10","10","10","10","10","10","10","10","10","20","10","30","10","10","40","10","10","10","10","10","10","10","40","10","10","10","10","10","10","40","40","40","30","FoCiF"
"10","10","10","10","40","10","40","10","10","10","10","10","20","10","30","10","10","40","10","10","10","10","10","10","10","40","10","10","10","10","10","10","40","40","40","30","FoCiF"
"10","10","10","10","10","10","10","10","10","10","10","10","20","10","30","10","10","40","10","10","10","10","10","40","10","40","10","10","10","10","10","10","40","40","40","30","FoCiF"
"10","10","10","10","10","10","10","10","10","10","10","10","20","10","30","10","10","40","10","10","10","10","10","10","10","40","10","10","10","10","10","40","10","40","10","30","FoCiF"
"10","10","10","10","10","10","10","10","10","10","10","10","20","10","30","10","10","40","10","10","10","10","10","10","10","40","10","10","10","10","40","40","10","40","10","30","FoCiF"
"10","10","10","10","10","10","10","10","40","10","10","10","20","10","30","10","10","40","10","10","10","40","10","10","10","40","10","10","10","10","10","40","10","40","10","30","FoCiF"
"10","10","10","10","40","10","10","10","40","10","10","10","20","10","30","10","10","40","10","10","10","40","10","10","10","40","10","10","10","10","10","40","10","40","10","30","FoCiF"
"10","10","10","10","10","10","10","10","10","10","10","10","20","10","30","10","10","40","10","10","10","10","10","40","10","40","10","10","10","10","10","40","10","40","10","30","FoCiF"
"10","10","10","10","40","10","10","10","10","10","10","10","20","10","30","10","10","40","10","10","10","10","10","40","10","40","10","10","10","10","10","40","10","40","10","30","FoCiF"
"10","10","10","10","10","10","10","10","10","10","10","10","20","10","30","10","10","40","10","10","10","10","10","40","10","40","10","10","10","10","40","40","10","40","10","30","FoCiF"
"10","10","10","10","10","10","10","10","40","10","10","10","20","10","30","10","10","40","10","10","10","40","10","40","10","40","10","10","10","10","10","40","10","40","10","30","FoCiF"
"10","10","10","10","40","10","10","10","10","10","40","10","20","10","30","10","10","40","10","10","10","10","10","10","10","40","10","10","10","10","10","10","10","40","10","30","FoCiF"
"10","10","10","40","40","10","10","10","10","10","40","10","20","10","30","10","10","40","10","10","10","10","10","10","10","40","10","10","10","10","10","10","10","40","10","30","FoCiF"
"10","10","10","10","10","10","10","10","10","10","40","10","20","10","30","10","10","40","10","10","10","10","10","10","10","40","10","10","10","10","40","10","10","40","10","30","FoCiF"
"10","10","10","10","10","10","10","10","10","10","40","10","20","10","30","10","10","40","10","40","10","10","10","10","10","40","10","10","10","10","40","10","10","40","10","30","FoCiF"
"10","10","10","10","10","10","40","10","10","10","40","10","20","10","30","10","10","40","10","10","10","10","10","10","10","40","10","10","10","10","10","10","10","40","10","30","FoCiF"
"10","10","10","10","40","10","40","10","10","10","40","10","20","10","30","10","10","40","10","10","10","10","10","10","10","40","10","10","10","10","10","10","10","40","10","30","FoCiF"
"10","10","10","10","10","10","10","10","10","10","40","10","20","10","30","10","10","40","10","40","10","10","10","10","10","40","10","10","10","10","10","10","40","40","10","30","FoCiF"
"10","10","10","10","10","10","10","10","10","10","40","10","20","10","30","10","10","40","10","40","10","10","10","10","10","40","40","10","10","10","10","10","40","40","10","30","FoCiF"
"10","10","10","10","10","10","10","10","10","10","40","10","20","10","30","10","10","40","10","10","10","10","10","10","10","40","10","10","10","10","40","10","40","40","10","30","FoCiF"
"10","10","10","10","10","10","10","10","10","10","40","10","20","10","30","10","10","40","10","40","10","10","10","10","10","40","10","10","10","10","40","10","40","40","10","30","FoCiF"
"10","10","10","10","10","10","40","10","10","10","40","10","20","10","30","10","10","40","10","10","10","10","10","10","10","40","10","10","10","10","10","10","40","40","10","30","FoCiF"
"10","10","10","10","40","10","40","10","10","10","40","10","20","10","30","10","10","40","10","10","10","10","10","10","10","40","10","10","10","10","10","10","40","40","10","30","FoCiF"
"10","10","10","10","10","10","40","10","10","10","40","10","20","10","30","10","10","40","10","40","10","10","10","10","10","40","10","10","10","10","40","10","40","40","10","30","FoCiF"
"10","10","10","10","10","10","10","10","40","10","40","10","20","10","30","10","10","40","10","10","10","40","10","10","10","40","10","10","10","10","10","10","10","40","10","30","FoCiF"
"10","10","10","10","10","10","10","10","40","10","40","10","20","10","30","10","10","40","10","40","10","40","10","10","10","40","10","10","10","10","10","10","10","40","10","30","FoCiF"
"10","10","10","10","40","10","10","10","40","10","40","10","20","10","30","10","10","40","10","10","10","40","10","10","10","40","10","10","10","10","10","10","10","40","10","30","FoCiF"
"10","10","10","10","40","10","10","10","40","10","40","10","20","10","30","10","10","40","10","40","10","40","10","10","10","40","10","10","10","10","10","10","10","40","10","30","FoCiF"
"10","10","10","10","10","10","10","10","40","10","40","10","20","10","30","10","10","40","10","10","10","40","10","10","10","40","10","10","10","10","40","10","10","40","10","30","FoCiF"
"10","10","10","10","10","10","10","10","40","10","40","10","20","10","30","10","10","40","10","10","10","40","10","10","10","40","10","10","10","10","40","10","40","40","10","30","FoCiF"
"10","10","10","10","10","10","10","10","10","10","40","10","20","10","30","10","10","40","10","10","10","10","10","40","10","40","10","10","10","10","40","10","10","40","10","30","FoCiF"
"10","10","10","10","10","10","10","10","10","10","40","10","20","10","30","10","10","40","10","10","10","10","10","40","10","40","10","10","10","10","40","10","40","40","10","30","FoCiF"
"10","10","10","10","10","10","10","10","10","10","40","10","20","10","30","10","10","40","10","40","10","10","10","40","10","40","10","10","10","10","40","10","40","40","10","30","FoCiF"
"10","10","10","10","10","10","10","10","40","10","40","10","20","10","30","10","10","40","10","10","10","40","10","40","10","40","10","10","10","10","10","10","10","40","10","30","FoCiF"
"10","10","10","10","10","10","10","10","40","10","40","10","20","10","30","10","10","40","10","40","10","40","10","40","10","40","10","10","10","10","10","10","10","40","10","30","FoCiF"
"10","10","10","10","40","10","10","10","40","10","40","10","20","10","30","10","10","40","10","10","10","40","10","40","10","40","10","10","10","10","10","10","10","40","10","30","FoCiF"
"10","10","10","10","10","10","10","10","40","10","40","10","20","10","30","10","10","40","10","10","10","40","10","40","10","40","10","10","10","10","40","10","10","40","10","30","FoCiF"
"10","10","10","10","40","10","10","10","10","10","40","10","20","10","70","10","10","40","10","10","10","10","10","10","10","40","10","10","10","10","10","10","10","40","40","30","FoCiF"
"10","10","10","10","10","10","10","10","10","10","40","10","20","10","70","10","10","40","10","10","10","10","10","10","10","40","10","10","10","10","40","10","10","40","40","30","FoCiF"
"10","10","10","10","10","10","40","10","10","10","40","10","20","10","70","10","10","40","10","10","10","10","10","10","10","40","10","10","10","10","10","10","10","40","40","30","FoCiF"
"10","10","10","10","40","10","10","10","10","10","40","10","20","10","70","10","10","40","10","10","10","10","10","40","10","40","10","10","10","10","10","10","10","40","40","30","FoCiF"
"10","10","10","10","40","10","40","10","10","10","40","10","20","10","70","10","10","40","10","10","10","10","10","40","10","40","10","10","10","10","10","10","10","40","40","30","FoCiF"
"10","10","10","10","10","10","10","10","10","10","10","10","20","10","70","10","10","40","10","10","10","10","10","10","10","40","10","10","10","10","10","40","10","40","10","30","FoCiF"
"10","10","10","10","40","10","10","10","10","10","40","10","20","10","70","10","10","40","10","10","10","10","10","10","10","40","10","10","10","10","10","10","10","40","10","30","FoCiF"
"10","10","10","40","40","10","10","10","10","10","40","10","20","10","70","10","10","40","10","10","10","10","10","10","10","40","10","10","10","10","10","10","10","40","10","30","FoCiF"
"10","10","10","10","40","10","10","10","10","10","40","10","20","10","70","10","10","40","10","40","10","10","10","10","10","40","10","10","10","10","10","10","10","40","10","30","FoCiF"
"10","10","10","10","10","10","10","10","10","10","40","10","20","10","70","10","10","40","10","10","10","10","10","10","10","40","10","10","10","10","40","10","10","40","10","30","FoCiF"
